rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
716,00000000000000000000000000000000000000000000000000000000000002cc,47.06521392,21.93803471,0,23.53260696,11.76630348,5.88315174,832.94751516,393.83211228,0,416.47375758,208.23687879,104.11843939,974.50204552,2495.69625136,0,487.25102276,243.62551138,121.81275569,487.01,58288546987.7,0,243.5,121.75,60.88,0.0
717,00000000000000000000000000000000000000000000000000000000000002cd,473.62306113,109.62123672,0,236.81153056,118.40576528,59.20288264,514.5002058,1967.92300565,0,257.2501029,128.62505145,64.31252573,858.4838954,12470.63892206,0,429.2419477,214.62097385,107.31048693,777.7,291259572306.42,0,388.85,194.43,97.21,0.0
718,00000000000000000000000000000000000000000000000000000000000002ce,845.70866793,193.15942965,0,422.85433397,211.42716698,105.71358349,904.19578629,3467.60259909,0,452.09789315,226.04894657,113.02447329,258.76682168,21974.04055653,0,129.38341084,64.69170542,32.34585271,210.61,513217461778.58,0,105.31,52.65,26.33,0.0
719,00000000000000000000000000000000000000000000000000000000000002cf,809.52176929,184.63341067,0,404.76088464,202.38044232,101.19022116,728.68773738,3314.54330708,0,364.34386869,182.17193435,91.08596717,976.64333206,21004.11075804,0,488.32166603,244.16083302,122.08041651,512.55,490564144651.75,0,256.27,128.14,64.07,0.0
720,00000000000000000000000000000000000000000000000000000000000002d0,750.52921299,166.48489073,0,375.2646065,187.63230325,93.81615162,375.34089354,2988.74065249,0,187.67044677,93.83522339,46.91761169,324.7704902,18939.51409775,0,162.3852451,81.19262255,40.59631127,711.1,442344198262.64,0,355.55,177.78,88.89,0.0
721,00000000000000000000000000000000000000000000000000000000000002d1,347.38933673,86.76420923,0,173.69466837,86.84733418,43.42366709,907.83183009,1557.59311349,0,453.91591505,226.95795752,113.47897876,633.18433159,9870.39698706,0,316.5921658,158.2960829,79.14804145,519.24,230529295484.72,0,259.62,129.81,64.91,0.0
722,00000000000000000000000000000000000000000000000000000000000002d2,671.73497763,152.34360553,0,335.86748882,167.93374441,83.9668722,645.19949913,2734.87596982,0,322.59974957,161.29987478,80.64993739,96.49559871,17330.78510608,0,48.24779935,24.12389968,12.06194984,153.79,404771326415.31,0,76.89,38.45,19.22,0.0
723,00000000000000000000000000000000000000000000000000000000000002d3,245.21089105,59.88818556,0,122.60544552,61.30272276,30.65136138,556.1379315,1075.11410802,0,278.06896575,139.03448288,69.51724144,266.13794816,6812.94939006,0,133.06897408,66.53448704,33.26724352,67.27,159120694448.47,0,33.63,16.82,8.41,0.0
724,00000000000000000000000000000000000000000000000000000000000002d4,524.75557133,121.313933,0,262.37778566,131.18889283,65.59444642,574.92739465,2177.83056266,0,287.46369732,143.73184866,71.86592433,845.07532802,13800.81360008,0,422.53766401,211.26883201,105.634416,28.72,322326633924.9,0,14.36,7.18,3.59,0.0
725,00000000000000000000000000000000000000000000000000000000000002d5,691.65539897,160.4800167,0,345.82769948,172.91384974,86.45692487,924.77600495,2880.94101347,0,462.38800248,231.19400124,115.59700062,363.50032899,18256.39266961,0,181.7501645,90.87508225,45.43754112,433.82,426389470021.46,0,216.91,108.45,54.23,0.0
726,00000000000000000000000000000000000000000000000000000000000002d6,794.10273865,178.49091713,0,397.05136932,198.52568466,99.26284233,552.98408764,3204.27311939,0,276.49204382,138.24602191,69.12301095,594.26593973,20305.33357494,0,297.13296987,148.56648493,74.28324247,615.76,474243766460.93,0,307.88,153.94,76.97,0.0
727,00000000000000000000000000000000000000000000000000000000000002d7,639.63080524,146.05666417,0,319.81540262,159.90770131,79.95385065,598.10871236,2622.01265144,0,299.05435618,149.52717809,74.76358905,720.80043323,16615.57537123,0,360.40021661,180.20010831,90.10005415,982.71,388067155700.17,0,491.36,245.68,122.84,0.0
728,00000000000000000000000000000000000000000000000000000000000002d8,675.41084507,149.75194338,0,337.70542254,168.85271127,84.42635563,343.03555187,2688.35039032,0,171.51777594,85.75888797,42.87944398,221.91893584,17035.95461679,0,110.95946792,55.47973396,27.73986698,541.41,397885375923.98,0,270.7,135.35,67.68,0.0
729,00000000000000000000000000000000000000000000000000000000000002d9,406.60314032,94.95457328,0,203.30157016,101.65078508,50.82539254,534.49981532,1704.62672043,0,267.24990766,133.62495383,66.81247692,596.12563031,10802.14229227,0,298.06281516,149.03140758,74.51570379,901.28,252290789886.86,0,450.64,225.32,112.66,0.0
730,00000000000000000000000000000000000000000000000000000000000002da,277.66068183,65.37984601,0,138.83034091,69.41517046,34.70758523,434.34048426,1173.70052465,0,217.17024213,108.58512106,54.29256053,251.9824287,7437.68704543,0,125.99121435,62.99560718,31.49780359,18.01,173711833157.79,0,9.01,4.5,2.25,0.0
731,00000000000000000000000000000000000000000000000000000000000002db,937.67918908,201.96428291,0,468.83959454,234.41979727,117.20989864,18.55600251,3625.66753079,0,9.27800125,4.63900063,2.31950031,66.85303153,22975.69086693,0,33.42651576,16.71325788,8.35662894,368.35,536611631301.77,0,184.18,92.09,46.04,0.0
732,00000000000000000000000000000000000000000000000000000000000002dc,383.04854798,86.70088623,0,191.52427399,95.762137,47.8810685,215.10874248,1556.45633755,0,107.55437124,53.77718562,26.88859281,932.80281123,9863.19328946,0,466.40140561,233.20070281,116.6003514,727.2,230361048621.31,0,363.6,181.8,90.9,0.0
733,00000000000000000000000000000000000000000000000000000000000002dd,104.60581577,33.52414006,0,52.30290789,26.15145394,13.07572697,795.63123745,601.82614648,0,397.81561872,198.90780936,99.45390468,795.10195987,3813.74502202,0,397.55097993,198.77548997,99.38774498,566.49,89072400455.2,0,283.25,141.62,70.81,0.0
734,00000000000000000000000000000000000000000000000000000000000002de,623.93859118,144.8568828,0,311.96929559,155.9846478,77.9923239,878.23379153,2600.47414835,0,439.11689576,219.55844788,109.77922394,96.0408023,16479.08685298,0,48.02040115,24.01020057,12.00510029,182.39,384879380984.04,0,91.19,45.6,22.8,0.0
735,00000000000000000000000000000000000000000000000000000000000002df,565.1058378,134.13546559,0,282.5529189,141.27645945,70.63822973,905.25501345,2408.00301574,0,452.62750672,226.31375336,113.15687668,945.1688223,15259.40600635,0,472.58441115,236.29220557,118.14610279,185.92,356392971910.79,0,92.96,46.48,23.24,0.0
736,00000000000000000000000000000000000000000000000000000000000002e0,531.82277143,125.24163773,0,265.91138571,132.95569286,66.47784643,803.06443868,2248.34081009,0,401.53221934,200.76610967,100.38305483,673.49100956,14247.63384326,0,336.74550478,168.37275239,84.18637619,14.55,332762400186.62,0,7.28,3.64,1.82,0.0
737,00000000000000000000000000000000000000000000000000000000000002e1,254.98824105,61.42481311,0,127.49412052,63.74706026,31.87353013,523.26060782,1102.69968175,0,261.63030391,130.81515196,65.40757598,175.20121736,6987.75792094,0,87.60060868,43.80030434,21.90015217,652.47,163203457028.28,0,326.24,163.12,81.56,0.0
738,00000000000000000000000000000000000000000000000000000000000002e2,321.93183829,76.46981313,0,160.96591914,80.48295957,40.24147979,560.30959778,1372.78787394,0,280.15479889,140.07739944,70.03869972,284.89929724,8699.2945574,0,142.44964862,71.22482431,35.61241216,90.07,203177465725.09,0,45.03,22.52,11.26,0.0
739,00000000000000000000000000000000000000000000000000000000000002e3,928.27959071,206.12841258,0,464.13979535,232.06989768,116.03494884,438.00054731,3700.42208415,0,219.00027366,109.50013683,54.75006841,681.33228573,23449.40708457,0,340.66614286,170.33307143,85.16653572,477.19,547675569870.45,0,238.59,119.3,59.65,0.0
740,00000000000000000000000000000000000000000000000000000000000002e4,187.31301534,51.58577776,0,93.65650767,46.82825383,23.41412692,821.8885482,926.06908894,0,410.9442741,205.47213705,102.73606852,775.95308827,5868.45785725,0,387.97654413,193.98827207,96.99413603,960.52,137061503927.93,0,480.26,240.13,120.06,0.0
741,00000000000000000000000000000000000000000000000000000000000002e5,141.59124359,42.69627817,0,70.7956218,35.3978109,17.69890545,935.05670666,766.48458452,0,467.52835333,233.76417667,116.88208833,556.88832042,4857.17808339,0,278.44416021,139.22208011,69.61104005,137.88,113442432262.33,0,68.94,34.47,17.23,0.0
742,00000000000000000000000000000000000000000000000000000000000002e6,860.68642908,188.01842118,0,430.34321454,215.17160727,107.58580364,120.41989238,3375.31109485,0,60.20994619,30.10497309,15.05248655,801.61037112,21389.1934758,0,400.80518556,200.40259278,100.20129639,409.44,499557992391.19,0,204.72,102.36,51.18,0.0
743,00000000000000000000000000000000000000000000000000000000000002e7,167.9031627,39.50980814,0,83.95158135,41.97579067,20.98789534,255.8444552,709.28099985,0,127.9222276,63.9611138,31.9805569,181.8433249,4494.68155914,0,90.92166245,45.46083122,22.73041561,800.77,104976099199.96,0,400.38,200.19,100.1,0.0
744,00000000000000000000000000000000000000000000000000000000000002e8,472.60377633,109.25379512,0,236.30188817,118.15094408,59.07547204,541.76584673,1961.32668548,0,270.88292337,135.44146168,67.72073084,607.25062152,12428.83833997,0,303.62531076,151.81265538,75.90632769,252.29,290283293565.81,0,126.14,63.07,31.54,0.0
745,00000000000000000000000000000000000000000000000000000000000002e9,954.71346,213.84304908,0,477.35673,238.678365,119.3391825,583.07871754,3838.91541894,0,291.53935877,145.76967938,72.88483969,836.51559885,24327.03307211,0,418.25779942,209.12889971,104.56444986,378.69,568173073757.34,0,189.34,94.67,47.34,0.0
746,00000000000000000000000000000000000000000000000000000000000002ea,3.20211007,4.96605466,0,1.60105503,0.80052752,0.40026376,351.14363881,89.1507295,0,175.57181941,87.7859097,43.89295485,37.99907873,564.94413349,0,18.99953937,9.49976968,4.74988484,560.86,13194623605.54,0,280.43,140.22,70.11,0.0
747,00000000000000000000000000000000000000000000000000000000000002eb,174.00474874,48.62463994,0,87.00237437,43.50118718,21.75059359,883.54834429,872.91067352,0,441.77417215,220.88708607,110.44354304,332.49326468,5531.59538734,0,166.24663234,83.12331617,41.56165808,796.63,129193870238.48,0,398.31,199.16,99.58,0.0
748,00000000000000000000000000000000000000000000000000000000000002ec,567.16214736,135.15773267,0,283.58107368,141.79053684,70.89526842,998.4064274,2426.35477815,0,499.2032137,249.60160685,124.80080342,661.80872997,15375.7002932,0,330.90436498,165.45218249,82.72609125,128.86,359109097721.11,0,64.43,32.22,16.11,0.0
749,00000000000000000000000000000000000000000000000000000000000002ed,884.67850297,203.79153319,0,442.33925148,221.16962574,110.58481287,995.39998951,3658.47037062,0,497.69999475,248.84999738,124.42499869,872.82387386,23183.56097669,0,436.41193693,218.20596847,109.10298423,489.74,541466567736.33,0,244.87,122.44,61.22,0.0
750,00000000000000000000000000000000000000000000000000000000000002ee,197.2860509,49.73558568,0,98.64302545,49.32151272,24.66075636,566.17089974,892.85439733,0,283.08544987,141.54272493,70.77136247,282.97457964,5657.97786152,0,141.48728982,70.74364491,35.37182246,862.22,132145611974.17,0,431.11,215.56,107.78,0.0
751,00000000000000000000000000000000000000000000000000000000000002ef,835.36789118,182.87588203,0,417.68394559,208.8419728,104.4209864,170.6625121,3282.99211175,0,85.33125605,42.66562802,21.33281401,642.66020799,20804.17226279,0,321.330104,160.665052,80.332526,568.09,485894456035.42,0,284.05,142.02,71.01,0.0
752,00000000000000000000000000000000000000000000000000000000000002f0,460.63935929,110.4395111,0,230.31967965,115.15983982,57.57991991,845.5097084,1982.61268658,0,422.7548542,211.3774271,105.68871355,670.86790331,12563.72676447,0,335.43395165,167.71697583,83.85848791,384.0,293433697091.34,0,192.0,96.0,48.0,0.0
753,00000000000000000000000000000000000000000000000000000000000002f1,569.6325177,126.29962631,0,284.81625885,142.40812942,71.20406471,228.24198615,2267.33384575,0,114.12099308,57.06049654,28.53024827,574.59828507,14367.99184969,0,287.29914253,143.64957127,71.82478563,295.39,335573436709.83,0,147.69,73.85,36.92,0.0
754,00000000000000000000000000000000000000000000000000000000000002f2,196.7234756,50.52969356,0,98.3617378,49.1808689,24.59043445,559.82790546,907.11024061,0,279.91395273,139.95697637,69.97848818,807.31823814,5748.31649442,0,403.65911907,201.82955953,100.91477977,381.41,134255527251.51,0,190.71,95.35,47.68,0.0
755,00000000000000000000000000000000000000000000000000000000000002f3,25.57438482,10.47707328,0,12.78719241,6.3935962,3.1967981,301.6722668,188.08466448,0,150.8361334,75.4180667,37.70903335,722.18848724,1191.88399691,0,361.09424362,180.54712181,90.2735609,453.66,27837196261.36,0,226.83,113.42,56.71,0.0
756,00000000000000000000000000000000000000000000000000000000000002f4,475.42760305,115.69616284,0,237.71380153,118.85690076,59.42845038,972.45501,2076.98022141,0,486.227505,243.1137525,121.55687625,965.29974158,13161.72955702,0,482.64987079,241.3249354,120.6624677,500.0,307400426357.21,0,250.0,125.0,62.5,0.0
757,00000000000000000000000000000000000000000000000000000000000002f5,204.21761234,55.09746895,0,102.10880617,51.05440308,25.52720154,783.14430537,989.11105125,0,391.57215268,195.78607634,97.89303817,956.36395382,6267.95191609,0,478.18197691,239.09098846,119.54549423,398.53,146391937552.42,0,199.26,99.63,49.82,0.0
758,00000000000000000000000000000000000000000000000000000000000002f6,14.94724731,16.09920236,0,7.47362365,3.73681183,1.86840591,936.31418629,289.01325738,0,468.15709314,234.07854657,117.03927329,884.0210422,1831.46391706,0,442.0105211,221.00526055,110.50263028,102.73,42774985348.46,0,51.37,25.68,12.84,0.0
759,00000000000000000000000000000000000000000000000000000000000002f7,219.89876409,54.36183802,0,109.94938204,54.97469102,27.48734551,471.77738875,975.9049878,0,235.88869438,117.94434719,58.97217359,756.36601443,6184.26569033,0,378.18300721,189.09150361,94.5457518,723.19,144437393404.86,0,361.6,180.8,90.4,0.0
760,00000000000000000000000000000000000000000000000000000000000002f8,1.62576111,11.90032684,0,0.81288056,0.40644028,0.20322014,863.28283351,213.63494578,0,431.64141676,215.82070838,107.91035419,640.73051071,1353.79497184,0,320.36525535,160.18262768,80.09131384,967.09,31618728354.89,0,483.55,241.77,120.89,0.0
761,00000000000000000000000000000000000000000000000000000000000002f9,374.68196003,92.73777214,0,187.34098002,93.67049001,46.835245,922.20940138,1664.83065449,0,461.10470069,230.55235035,115.27617517,597.74576718,10549.95642558,0,298.87288359,149.4364418,74.7182209,0.11,246400831229.95,0,0.06,0.03,0.01,0.0
762,00000000000000000000000000000000000000000000000000000000000002fa,916.2261823,208.87293927,0,458.11309115,229.05654558,114.52827279,963.45531145,3749.69189139,0,481.72765572,240.86382786,120.43191393,174.84197699,23761.62762063,0,87.4209885,43.71049425,21.85524712,343.78,554967675781.58,0,171.89,85.94,42.97,0.0
763,00000000000000000000000000000000000000000000000000000000000002fb,320.8263648,72.9068002,0,160.4131824,80.2065912,40.1032956,317.48283492,1308.82458258,0,158.74141746,79.37070873,39.68535437,64.31106884,8293.96207818,0,32.15553442,16.07776721,8.03888361,625.08,193710672140.63,0,312.54,156.27,78.14,0.0
764,00000000000000000000000000000000000000000000000000000000000002fc,290.1849385,65.72247648,0,145.09246925,72.54623462,36.27311731,244.92879169,1179.85143512,0,122.46439584,61.23219792,30.61609896,208.78182997,7476.66508638,0,104.39091498,52.19545749,26.09772875,24.53,174622189684.63,0,12.27,6.13,3.07,0.0
765,00000000000000000000000000000000000000000000000000000000000002fd,306.97934683,77.23130304,0,153.48967341,76.74483671,38.37241835,813.77149881,1386.45815856,0,406.88574941,203.4428747,101.72143735,782.62697426,8785.92253165,0,391.31348713,195.65674356,97.82837178,729.76,205200716248.68,0,364.88,182.44,91.22,0.0
766,00000000000000000000000000000000000000000000000000000000000002fe,974.10376589,219.91719771,0,487.05188294,243.52594147,121.76297074,727.1974715,3947.95867736,0,363.59873575,181.79936788,90.89968394,931.10803218,25018.03526009,0,465.55401609,232.77700805,116.38850402,236.12,584311862073.84,0,118.06,59.03,29.52,0.0
767,00000000000000000000000000000000000000000000000000000000000002ff,979.21082978,221.30884824,0,489.60541489,244.80270745,122.40135372,816.80415163,3972.94162008,0,408.40207581,204.20103791,102.10051895,518.58798349,25176.35103618,0,259.29399175,129.64699587,64.82349794,387.38,588009426049.53,0,193.69,96.84,48.42,0.0
768,0000000000000000000000000000000000000000000000000000000000000300,26.5470816,17.48469714,0,13.2735408,6.6367704,3.3183852,836.97459849,313.885692,0,418.48729924,209.24364962,104.62182481,926.96292732,1989.07940834,0,463.48146366,231.74073183,115.87036591,691.19,46456193734.7,0,345.6,172.8,86.4,0.0
769,0000000000000000000000000000000000000000000000000000000000000301,924.32390766,204.20417137,0,462.16195383,231.08097692,115.54048846,437.10994362,3665.87806094,0,218.55497181,109.27748591,54.63874295,118.89533652,23230.50317457,0,59.44766826,29.72383413,14.86191707,922.71,542562932129.99,0,461.36,230.68,115.34,0.0
770,0000000000000000000000000000000000000000000000000000000000000302,735.40711616,163.86617509,0,367.70355808,183.85177904,91.92588952,345.54773419,2941.72940806,0,172.7738671,86.38693355,43.19346677,848.35716039,18641.60597186,0,424.17858019,212.0892901,106.04464505,524.54,435386367643.2,0,262.27,131.13,65.57,0.0
771,0000000000000000000000000000000000000000000000000000000000000303,725.33601799,160.39048745,0,362.66800899,181.3340045,90.66700225,364.72983022,2879.33378221,0,182.36491511,91.18245755,45.59122878,33.57289681,18246.20771794,0,16.78644841,8.3932242,4.1966121,189.02,426151594104.7,0,94.51,47.26,23.63,0.0
772,0000000000000000000000000000000000000000000000000000000000000304,587.40580052,138.99150294,0,293.70290026,146.85145013,73.42572506,904.45271789,2495.17871195,0,452.22635895,226.11317947,113.05658974,982.63120365,15811.83444337,0,491.31560182,245.65780091,122.82890046,223.38,369295283596.69,0,111.69,55.84,27.92,0.0
773,0000000000000000000000000000000000000000000000000000000000000305,64.69879315,25.07645493,0,32.34939658,16.17469829,8.08734914,906.27312073,450.1731054,0,453.13656036,226.56828018,113.28414009,164.31005882,2852.72657194,0,82.15502941,41.0775147,20.53875735,626.41,66627213444.51,0,313.2,156.6,78.3,0.0
774,0000000000000000000000000000000000000000000000000000000000000306,663.19953756,155.87695345,0,331.59976878,165.79988439,82.89994219,993.19126351,2798.30671439,0,496.59563175,248.29781588,124.14890794,731.72416765,17732.74286039,0,365.86208383,182.93104191,91.46552096,917.19,414159301188.49,0,458.6,229.3,114.65,0.0
775,0000000000000000000000000000000000000000000000000000000000000307,679.71467553,151.4139479,0,339.85733777,169.92866888,84.96433444,289.86563598,2718.18673445,0,144.93281799,72.46640899,36.2332045,948.58425009,17225.02617768,0,474.29212504,237.14606252,118.57303126,467.38,402301260491.29,0,233.69,116.84,58.42,0.0
776,0000000000000000000000000000000000000000000000000000000000000308,570.13449958,125.72233725,0,285.06724979,142.5336249,71.26681245,160.87413081,2256.97033901,0,80.4370654,40.2185327,20.10926635,638.96531917,14302.31877707,0,319.48265959,159.74132979,79.8706649,676.43,334039601020.59,0,338.21,169.11,84.55,0.0
777,0000000000000000000000000000000000000000000000000000000000000309,956.02920748,210.64585868,0,478.01460374,239.00730187,119.50365093,312.55366657,3781.51938207,0,156.27683329,78.13841664,39.06920832,709.55984691,23963.31698705,0,354.77992346,177.38996173,88.69498086,344.6,559678257089.38,0,172.3,86.15,43.08,0.0
778,000000000000000000000000000000000000000000000000000000000000030a,205.30681771,50.59901037,0,102.65340885,51.32670443,25.66335221,515.22185145,908.35461752,0,257.61092573,128.80546286,64.40273143,150.20817557,5756.20205454,0,75.10408779,37.55204389,18.77602195,856.08,134439699440.69,0,428.04,214.02,107.01,0.0
779,000000000000000000000000000000000000000000000000000000000000030b,766.96480301,166.88099478,0,383.4824015,191.74120075,95.87060038,9.10112731,2995.85152156,0,4.55056366,2.27528183,1.13764091,985.45554234,18984.57535283,0,492.72777117,246.36388558,123.18194279,452.47,443396632060.39,0,226.24,113.12,56.56,0.0
780,000000000000000000000000000000000000000000000000000000000000030c,273.14069648,61.70450796,0,136.57034824,68.28517412,34.14258706,115.26607786,1107.72077028,0,57.63303893,28.81651946,14.40825973,843.58155891,7019.57633148,0,421.79077946,210.89538973,105.44769486,539.21,163946595908.81,0,269.61,134.8,67.4,0.0
781,000000000000000000000000000000000000000000000000000000000000030d,445.9692672,103.98472194,0,222.9846336,111.4923168,55.7461584,604.25425247,1866.7361605,0,302.12712623,151.06356312,75.53178156,453.45882766,11829.42246894,0,226.72941383,113.36470691,56.68235346,879.5,276283560968.29,0,439.75,219.88,109.94,0.0
782,000000000000000000000000000000000000000000000000000000000000030e,955.92310983,208.69343333,0,477.96155492,238.98077746,119.49038873,149.86198853,3746.46939663,0,74.93099426,37.46549713,18.73274857,719.60395271,23741.20681737,0,359.80197636,179.90098818,89.95049409,157.73,554490735148.45,0,78.86,39.43,19.72,0.0
783,000000000000000000000000000000000000000000000000000000000000030f,307.58306091,68.13089196,0,153.79153045,76.89576523,38.44788261,73.2456866,1223.08736614,0,36.6228433,18.31142165,9.15571082,591.75149821,7750.64922227,0,295.87574911,147.93787455,73.96893728,861.9,181021260553.09,0,430.95,215.47,107.74,0.0
784,0000000000000000000000000000000000000000000000000000000000000310,547.75339023,125.55000443,0,273.87669512,136.93834756,68.46917378,524.37150064,2253.87661615,0,262.18575032,131.09287516,65.54643758,790.42151449,14282.71399551,0,395.21075725,197.60537862,98.80268931,38.05,333581719084.68,0,19.02,9.51,4.76,0.0
785,0000000000000000000000000000000000000000000000000000000000000311,317.61766714,80.59049746,0,158.80883357,79.40441678,39.70220839,913.12133309,1446.76249547,0,456.56066655,228.28033327,114.14016664,720.11734915,9168.06838233,0,360.05867457,180.02933729,90.01466864,205.95,214125971620.43,0,102.97,51.49,25.74,0.0
786,0000000000000000000000000000000000000000000000000000000000000312,968.51051183,217.59366529,0,484.25525592,242.12762796,121.06381398,714.1657435,3906.24656887,0,357.08287175,178.54143587,89.27071794,420.64255041,24753.70751853,0,210.32127521,105.1606376,52.5803188,217.19,578138322334.81,0,108.59,54.3,27.15,0.0
787,0000000000000000000000000000000000000000000000000000000000000313,978.73932354,222.44948737,0,489.36966177,244.68483088,122.34241544,901.40192747,3993.41840035,0,450.70096374,225.35048187,112.67524093,639.6278123,25306.11146494,0,319.81390615,159.90695307,79.95347654,758.65,591040062027.16,0,379.32,189.66,94.83,0.0
788,0000000000000000000000000000000000000000000000000000000000000314,24.07431233,11.60925371,0,12.03715617,6.01857808,3.00928904,496.96849565,208.40959409,0,248.48424783,124.24212391,62.12106196,254.27277427,1320.68215493,0,127.13638714,63.56819357,31.78409678,688.03,30845357804.16,0,344.01,172.01,86.0,0.0
789,0000000000000000000000000000000000000000000000000000000000000315,765.93757507,170.6817438,0,382.96878753,191.48439377,95.74219688,361.01532757,3064.08265706,0,180.50766379,90.25383189,45.12691595,883.16234869,19416.95296704,0,441.58117435,220.79058717,110.39529359,960.97,453495081688.96,0,480.49,240.24,120.12,0.0
790,0000000000000000000000000000000000000000000000000000000000000316,305.22483506,78.80390163,0,152.61241753,76.30620876,38.15310438,980.03624638,1414.68948529,0,490.01812319,245.00906159,122.5045308,760.64564681,8964.82317001,0,380.32282341,190.1614117,95.08070585,75.64,209379052558.38,0,37.82,18.91,9.46,0.0
791,0000000000000000000000000000000000000000000000000000000000000317,645.86447822,143.95552179,0,322.93223911,161.46611956,80.73305978,277.82518305,2584.29289431,0,138.91259153,69.45629576,34.72814788,929.59362192,16376.54697934,0,464.79681096,232.39840548,116.19920274,736.79,382484498097.49,0,368.39,184.2,92.1,0.0
792,0000000000000000000000000000000000000000000000000000000000000318,504.50088255,117.73778591,0,252.25044127,126.12522064,63.06261032,669.11018061,2113.63148646,0,334.55509031,167.27754515,83.63877258,660.36073345,13393.98696298,0,330.18036672,165.09018336,82.54509168,106.8,312824943348.66,0,53.4,26.7,13.35,0.0
793,0000000000000000000000000000000000000000000000000000000000000319,866.06209918,197.43095419,0,433.03104959,216.5155248,108.2577624,861.27198758,3544.28510757,0,430.63599379,215.31799689,107.65899845,475.33498338,22459.97413834,0,237.66749169,118.83374584,59.41687292,940.25,524566744529.29,0,470.12,235.06,117.53,0.0
794,000000000000000000000000000000000000000000000000000000000000031a,331.63760793,73.50620637,0,165.81880397,82.90940198,41.45470099,74.98338541,1319.58513605,0,37.4916927,18.74584635,9.37292318,688.25530175,8362.15121799,0,344.12765087,172.06382544,86.03191272,302.3,195303272152.75,0,151.15,75.58,37.79,0.0
795,000000000000000000000000000000000000000000000000000000000000031b,463.32760809,101.77142421,0,231.66380405,115.83190202,57.91595101,43.30462484,1827.00298783,0,21.65231242,10.82615621,5.41307811,862.44756523,11577.63515402,0,431.22378262,215.61189131,107.80594565,264.97,270402910737.41,0,132.49,66.24,33.12,0.0
796,000000000000000000000000000000000000000000000000000000000000031c,336.86742695,77.99562945,0,168.43371347,84.21685674,42.10842837,321.34964179,1400.17936423,0,160.6748209,80.33741045,40.16870522,907.37160877,8872.87319028,0,453.68580438,226.84290219,113.4214511,987.03,207231503267.75,0,493.51,246.76,123.38,0.0
797,000000000000000000000000000000000000000000000000000000000000031d,643.66039512,141.24493369,0,321.83019756,160.91509878,80.45754939,172.48922665,2535.63235332,0,86.24461333,43.12230666,21.56115333,413.71517161,16068.18733583,0,206.85758581,103.4287929,51.71439645,882.79,375282565746.68,0,441.39,220.7,110.35,0.0
798,000000000000000000000000000000000000000000000000000000000000031e,439.15694085,95.67220427,0,219.57847043,109.78923521,54.89461761,59.76165777,1717.50964886,0,29.88082888,14.94041444,7.47020722,280.84826556,10883.78082604,0,140.42413278,70.21206639,35.1060332,967.6,254197508907.25,0,483.8,241.9,120.95,0.0
799,000000000000000000000000000000000000000000000000000000000000031f,240.25684623,60.3418992,0,120.12842312,60.06421156,30.03210578,614.77684534,1083.25918587,0,307.38842267,153.69421134,76.84710567,698.17592889,6864.56437937,0,349.08796445,174.54398222,87.27199111,744.22,160326194808.55,0,372.11,186.06,93.03,0.0
800,0000000000000000000000000000000000000000000000000000000000000320,694.38490449,158.75955801,0,347.19245225,173.59622612,86.79811306,743.7788699,2850.05529879,0,371.88943495,185.94471748,92.97235874,289.69344807,18060.67129503,0,144.84672403,72.42336202,36.21168101,217.69,421818274896.07,0,108.84,54.42,27.21,0.0
801,0000000000000000000000000000000000000000000000000000000000000321,39.15059323,18.93868938,0,19.57529661,9.78764831,4.89382415,800.63898167,339.98779476,0,400.31949084,200.15974542,100.07987271,492.71292008,2154.48725089,0,246.35646004,123.17823002,61.58911501,33.75,50319397358.4,0,16.88,8.44,4.22,0.0
802,0000000000000000000000000000000000000000000000000000000000000322,727.69849015,164.4078373,0,363.84924507,181.92462254,90.96231127,524.48364614,2951.45334089,0,262.24182307,131.12091154,65.56045577,877.97500924,18703.2260936,0,438.98750462,219.49375231,109.74687615,588.11,436825544129.46,0,294.06,147.03,73.51,0.0
803,0000000000000000000000000000000000000000000000000000000000000323,587.52466862,137.57696968,0,293.76233431,146.88116716,73.44058358,818.15839597,2469.78497769,0,409.07919799,204.53959899,102.2697995,767.54603053,15650.91549994,0,383.77301527,191.88650763,95.94325382,98.87,365536921019.33,0,49.44,24.72,12.36,0.0
804,0000000000000000000000000000000000000000000000000000000000000324,875.25318251,193.42807928,0,437.62659125,218.81329563,109.40664781,421.9511858,3472.42540351,0,210.9755929,105.48779645,52.74389823,95.84878973,22004.60244969,0,47.92439486,23.96219743,11.98109872,467.67,513931253909.6,0,233.84,116.92,58.46,0.0
805,0000000000000000000000000000000000000000000000000000000000000325,245.58968804,54.17165131,0,122.79484402,61.39742201,30.698711,102.09424117,972.4907515,0,51.04712059,25.52356029,12.76178015,75.777503,6162.62982958,0,37.8887515,18.94437575,9.47218787,471.79,143932074343.95,0,235.9,117.95,58.97,0.0
806,0000000000000000000000000000000000000000000000000000000000000326,25.48689313,13.33331498,0,12.74344656,6.37172328,3.18586164,539.0566304,239.35998241,0,269.5283152,134.7641576,67.3820788,739.03723921,1516.81336338,0,369.51861961,184.7593098,92.3796549,497.49,35426124855.75,0,248.75,124.37,62.19,0.0
