rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
2805,0000000000000000000000000000000000000000000000000000000000000af5,983.48844415,222.59453827,0,491.74422207,245.87211104,122.93605552,796.22365407,3996.0223576,0,398.11182703,199.05591352,99.52795676,842.61632563,25322.61262405,0,421.30816282,210.65408141,105.3270407,162.38,591425456919.69,0,81.19,40.59,20.3,0.0
2806,0000000000000000000000000000000000000000000000000000000000000af6,992.83905144,224.83275997,0,496.41952572,248.20976286,124.10488143,841.13228791,4036.20296583,0,420.56614395,210.28307198,105.14153599,678.50195205,25577.23531784,0,339.25097602,169.62548801,84.81274401,446.33,597372329197.45,0,223.16,111.58,55.79,0.0
2807,0000000000000000000000000000000000000000000000000000000000000af7,309.92383512,70.05793673,0,154.96191756,77.48095878,38.74047939,223.91858998,1257.68171898,0,111.95929499,55.9796475,27.98982375,390.22202694,7969.8720688,0,195.11101347,97.55550673,48.77775337,199.52,186141347255.91,0,99.76,49.88,24.94,0.0
2808,0000000000000000000000000000000000000000000000000000000000000af8,375.91030099,85.77085791,0,187.95515049,93.97757525,46.98878762,276.52648114,1539.7604474,0,138.26324057,69.13162028,34.56581014,863.59425911,9757.39219006,0,431.79712956,215.89856478,107.94928239,727.56,227889997766.98,0,363.78,181.89,90.94,0.0
2809,0000000000000000000000000000000000000000000000000000000000000af9,782.44743989,175.4676947,0,391.22371995,195.61185997,97.80592999,474.60621472,3150.00015958,0,237.30310736,118.65155368,59.32577684,817.32701196,19961.40828764,0,408.66350598,204.33175299,102.1658765,499.68,466211176253.79,0,249.84,124.92,62.46,0.0
2810,0000000000000000000000000000000000000000000000000000000000000afa,689.03983582,158.91843522,0,344.51991791,172.25995896,86.12997948,877.19020897,2852.90746622,0,438.59510448,219.29755224,109.64877612,136.39228168,18078.74535079,0,68.19614084,34.09807042,17.04903521,866.9,422240405773.56,0,433.45,216.72,108.36,0.0
2811,0000000000000000000000000000000000000000000000000000000000000afb,823.53519973,178.21581182,0,411.76759987,205.88379993,102.94189997,17.00993451,3199.33442242,0,8.50496726,4.25248363,2.12624181,496.88539385,20274.03727598,0,248.44269693,124.22134846,62.11067423,255.91,473512821823.29,0,127.95,63.98,31.99,0.0
2812,0000000000000000000000000000000000000000000000000000000000000afc,347.44552053,87.61831579,0,173.72276027,86.86138013,43.43069007,987.58891032,1572.9260544,0,493.79445516,246.89722758,123.44861379,573.26924394,9967.56113888,0,286.63462197,143.31731099,71.65865549,414.48,232798625025.78,0,207.24,103.62,51.81,0.0
2813,0000000000000000000000000000000000000000000000000000000000000afd,400.20055247,99.17206267,0,200.10027623,100.05013812,50.02506906,992.10426979,1780.3391888,0,496.05213489,248.02606745,124.01303372,656.07563692,11281.9287739,0,328.03781846,164.01890923,82.00945461,369.03,263496503267.49,0,184.51,92.26,46.13,0.0
2814,0000000000000000000000000000000000000000000000000000000000000afe,273.63974524,65.03711698,0,136.81987262,68.40993631,34.20496816,376.80344846,1167.54784541,0,188.40172423,94.20086212,47.10043106,892.68625388,7398.69779587,0,446.34312694,223.17156347,111.58578173,26.69,172801214846.96,0,13.35,6.67,3.34,0.0
2815,0000000000000000000000000000000000000000000000000000000000000aff,411.38413314,90.18675433,0,205.69206657,102.84603329,51.42301664,100.31099001,1619.03472331,0,50.155495,25.0777475,12.53887375,281.09628717,10259.74968464,0,140.54814358,70.27407179,35.1370359,535.86,239622871273.53,0,267.93,133.97,66.98,0.0
2816,0000000000000000000000000000000000000000000000000000000000000b00,579.5482403,133.42130493,0,289.77412015,144.88706007,72.44353004,676.52213962,2395.18238695,0,338.26106981,169.1305349,84.56526745,373.8038016,15178.16226256,0,186.9019008,93.4509504,46.7254752,579.78,354495473457.13,0,289.89,144.94,72.47,0.0
2817,0000000000000000000000000000000000000000000000000000000000000b01,328.31890011,73.88031972,0,164.15945006,82.07972503,41.03986251,245.84054963,1326.30122775,0,122.92027481,61.46013741,30.7300687,181.01835011,8404.71078678,0,90.50917506,45.25458753,22.62729376,22.65,196297277502.29,0,11.32,5.66,2.83,0.0
2818,0000000000000000000000000000000000000000000000000000000000000b02,522.85011977,123.09787,0,261.42505988,130.71252994,65.35626497,883.57002828,2209.85584149,0,441.78501414,220.89250707,110.44625353,49.83845346,14003.75634104,0,24.91922673,12.45961336,6.22980668,11.23,327066488578.85,0,5.62,2.81,1.4,0.0
2819,0000000000000000000000000000000000000000000000000000000000000b03,927.41559025,211.08735314,0,463.70779513,231.85389756,115.92694878,969.72857074,3789.44510107,0,484.86428537,242.43214269,121.21607134,33.77781766,24013.54190916,0,16.88890883,8.44445441,4.22222721,447.05,560851291560.61,0,223.53,111.76,55.88,0.0
2820,0000000000000000000000000000000000000000000000000000000000000b04,376.37220207,85.81266947,0,188.18610104,94.09305052,47.04652526,280.83533474,1540.51104956,0,140.41766737,70.20883369,35.10441684,805.86463022,9762.1487219,0,402.93231511,201.46615755,100.73307878,988.13,228001089543.47,0,494.06,247.03,123.52,0.0
2821,0000000000000000000000000000000000000000000000000000000000000b05,966.69897523,214.80387304,0,483.34948761,241.67474381,120.8373719,532.62512695,3856.16415303,0,266.31256347,133.15628174,66.57814087,301.10742444,24436.33751852,0,150.55371222,75.27685611,37.63842805,864.52,570725947472.45,0,432.26,216.13,108.06,0.0
2822,0000000000000000000000000000000000000000000000000000000000000b06,949.33943283,214.51900993,0,474.66971641,237.33485821,118.6674291,784.56681771,3851.05028402,0,392.28340886,196.14170443,98.07085221,528.68975221,24403.93116232,0,264.34487611,132.17243805,66.08621903,114.62,569969076753.17,0,57.31,28.66,14.33,0.0
2823,0000000000000000000000000000000000000000000000000000000000000b07,298.16753748,72.16146542,0,149.08376874,74.54188437,37.27094219,534.89874916,1295.44431507,0,267.44937458,133.72468729,66.86234364,869.90660228,8209.17192921,0,434.95330114,217.47665057,108.73832529,505.98,191730345175.98,0,252.99,126.5,63.25,0.0
2824,0000000000000000000000000000000000000000000000000000000000000b08,134.9615305,32.54335097,0,67.48076525,33.74038263,16.87019131,247.86870092,584.21899788,0,123.93435046,61.96717523,30.98358762,294.02801435,3702.16931915,0,147.01400717,73.50700359,36.75350179,337.18,86466480125.13,0,168.59,84.3,42.15,0.0
2825,0000000000000000000000000000000000000000000000000000000000000b09,451.76765438,106.04311177,0,225.88382719,112.9419136,56.4709568,705.34858398,1903.68842278,0,352.67429199,176.33714599,88.168573,242.25690088,12063.5872808,0,121.12845044,60.56422522,30.28211261,775.28,281752626617.37,0,387.64,193.82,96.91,0.0
2826,0000000000000000000000000000000000000000000000000000000000000b0a,558.02862084,124.21951208,0,279.01431042,139.50715521,69.75357761,284.52423752,2229.99158643,0,142.26211876,71.13105938,35.56552969,437.45943467,14131.35564436,0,218.72971734,109.36485867,54.68242933,170.22,330046650120.23,0,85.11,42.55,21.28,0.0
2827,0000000000000000000000000000000000000000000000000000000000000b0b,492.58232918,109.51769143,0,246.29116459,123.14558229,61.57279115,265.04027141,1966.06415821,0,132.52013571,66.26006785,33.13003393,227.68783453,12458.85949004,0,113.84391727,56.92195863,28.46097932,373.98,290984456303.62,0,186.99,93.5,46.75,0.0
2828,0000000000000000000000000000000000000000000000000000000000000b0c,469.25472868,110.44197797,0,234.62736434,117.31368217,58.65684109,767.63114068,1982.65697196,0,383.81557034,191.90778517,95.95389259,185.59164273,12564.00739894,0,92.79582136,46.39791068,23.19895534,178.7,293440251485.15,0,89.35,44.67,22.34,0.0
2829,0000000000000000000000000000000000000000000000000000000000000b0d,903.97101042,205.76920417,0,451.98550521,225.9927526,112.9963763,911.19696252,3693.9735662,0,455.59848126,227.79924063,113.89962032,258.02913955,23408.54311849,0,129.01456978,64.50728489,32.25364244,966.75,546721166382.77,0,483.38,241.69,120.84,0.0
2830,0000000000000000000000000000000000000000000000000000000000000b0e,815.62903751,187.65583692,0,407.81451875,203.90725938,101.95362969,983.1063467,3368.80197355,0,491.55317335,245.77658668,122.88829334,268.7492075,21347.94546903,0,134.37460375,67.18730188,33.59365094,818.61,498594619392.74,0,409.31,204.65,102.33,0.0
2831,0000000000000000000000000000000000000000000000000000000000000b0f,472.44951405,111.00215319,0,236.22475703,118.11237851,59.05618926,684.93163346,1992.71325037,0,342.46581673,171.23290836,85.61645418,642.59146319,12627.7335796,0,321.2957316,160.6478658,80.3239329,766.4,294928616294.57,0,383.2,191.6,95.8,0.0
2832,0000000000000000000000000000000000000000000000000000000000000b10,173.08870996,39.66772126,0,86.54435498,43.27217749,21.63608874,184.80902771,712.11585985,0,92.40451386,46.20225693,23.10112846,125.6269336,4512.64593853,0,62.8134668,31.4067334,15.7033667,624.86,105395668517.09,0,312.43,156.22,78.11,0.0
2833,0000000000000000000000000000000000000000000000000000000000000b11,582.75207387,129.97628926,0,291.37603694,145.68801847,72.84400923,335.04078811,2333.33738504,0,167.52039405,83.76019703,41.88009851,350.58386924,14786.25328766,0,175.29193462,87.64596731,43.82298366,258.03,345342194212.47,0,129.01,64.51,32.25,0.0
2834,0000000000000000000000000000000000000000000000000000000000000b12,837.02506669,189.88012547,0,418.51253335,209.25626667,104.62813334,817.23743987,3408.73245383,0,408.61871994,204.30935997,102.15467998,62.64963156,21600.9831134,0,31.32481578,15.66240789,7.83120395,787.06,504504471849.92,0,393.53,196.76,98.38,0.0
2835,0000000000000000000000000000000000000000000000000000000000000b13,63.2393522,22.08998829,0,31.6196761,15.80983805,7.90491902,622.54214157,396.55998632,0,311.27107079,155.63553539,77.8177677,548.23873643,2512.98266558,0,274.11936822,137.05968411,68.52984205,459.52,58692282004.63,0,229.76,114.88,57.44,0.0
2836,0000000000000000000000000000000000000000000000000000000000000b14,654.32435689,149.11750113,0,327.16217844,163.58108922,81.79054461,601.15102421,2676.96086829,0,300.5755121,150.28775605,75.14387803,649.40346052,16963.77973174,0,324.70173026,162.35086513,81.17543256,776.97,396199686338.79,0,388.49,194.24,97.12,0.0
2837,0000000000000000000000000000000000000000000000000000000000000b15,352.37626695,88.03991181,0,176.18813348,88.09406674,44.04703337,907.20008366,1580.49455603,0,453.60004183,226.80002092,113.40001046,744.82154423,10015.52239081,0,372.41077211,186.20538606,93.10269303,521.61,233918790063.98,0,260.81,130.4,65.2,0.0
2838,0000000000000000000000000000000000000000000000000000000000000b16,838.59711159,185.22602483,0,419.2985558,209.6492779,104.82463895,328.16711599,3325.18193027,0,164.083558,82.041779,41.0208895,520.6219283,21071.52723125,0,260.31096415,130.15548208,65.07774104,597.7,492138698552.03,0,298.85,149.43,74.71,0.0
2839,0000000000000000000000000000000000000000000000000000000000000b17,145.6209578,41.74582153,0,72.8104789,36.40523945,18.20261973,833.62789103,749.42196446,0,416.81394552,208.40697276,104.20348638,238.34249082,4749.05303312,0,119.17124541,59.5856227,29.79281135,518.15,110917104081.9,0,259.07,129.54,64.77,0.0
2840,0000000000000000000000000000000000000000000000000000000000000b18,91.06032446,29.68052679,0,45.53016223,22.76508112,11.38254056,822.00920666,532.82551107,0,411.00460333,205.50230167,102.75115083,135.30546322,3376.49112185,0,67.65273161,33.82636581,16.9131829,755.58,78860062118.16,0,377.79,188.9,94.45,0.0
2841,0000000000000000000000000000000000000000000000000000000000000b19,143.24444252,43.01933117,0,71.62222126,35.81111063,17.90555532,885.7572174,772.28403939,0,442.8786087,221.43930435,110.71965217,852.14900526,4893.92896613,0,426.07450263,213.03725131,106.51862566,992.89,114300772116.13,0,496.44,248.22,124.11,0.0
2842,0000000000000000000000000000000000000000000000000000000000000b1a,53.94249553,21.82090465,0,26.97124777,13.48562388,6.74281194,807.94825167,391.72939073,0,403.97412583,201.98706292,100.99353146,288.58216773,2482.37140012,0,144.29108386,72.14554193,36.07277097,571.31,57977336752.58,0,285.65,142.83,71.41,0.0
2843,0000000000000000000000000000000000000000000000000000000000000b1b,247.87627969,64.5598688,0,123.93813984,61.96906992,30.98453496,888.05513945,1158.98027491,0,444.02756972,222.01378486,111.00689243,331.28511266,7344.40548975,0,165.64255633,82.82127816,41.41063908,850.0,171533184078.2,0,425.0,212.5,106.25,0.0
2844,0000000000000000000000000000000000000000000000000000000000000b1c,818.10803892,185.15485063,0,409.05401946,204.52700973,102.26350487,769.26948045,3323.90420947,0,384.63474022,192.31737011,96.15868506,18.57982587,21063.43037237,0,9.28991294,4.64495647,2.32247823,212.37,491949591348.34,0,106.19,53.09,26.55,0.0
2845,0000000000000000000000000000000000000000000000000000000000000b1d,501.08090922,112.12921765,0,250.54045461,125.27022731,62.63511365,262.50489495,2012.94633791,0,131.25244747,65.62622374,32.81311187,658.66076495,12755.94973855,0,329.33038248,164.66519124,82.33259562,727.72,297923184885.04,0,363.86,181.93,90.97,0.0
2846,0000000000000000000000000000000000000000000000000000000000000b1e,122.04523388,28.11348064,0,61.02261694,30.51130847,15.25565423,2.17962675,504.69386206,0,1.08981338,0.54490669,0.27245334,976.5513619,3198.22213667,0,488.27568095,244.13784047,122.06892024,439.79,74696478463.53,0,219.9,109.95,54.97,0.0
2847,0000000000000000000000000000000000000000000000000000000000000b1f,326.10213217,80.36777411,0,163.05106609,81.52553304,40.76276652,820.68877401,1442.76416071,0,410.344387,205.1721935,102.58609675,222.81652635,9142.73111611,0,111.40826318,55.70413159,27.85206579,222.72,213534203919.43,0,111.36,55.68,27.84,0.0
2848,0000000000000000000000000000000000000000000000000000000000000b20,816.78471532,177.96368057,0,408.39235766,204.19617883,102.09808942,48.81563217,3194.80815624,0,24.40781609,12.20390804,6.10195402,929.87863257,20245.3545323,0,464.93931629,232.46965814,116.23482907,497.58,472842918403.94,0,248.79,124.39,62.2,0.0
2849,0000000000000000000000000000000000000000000000000000000000000b21,355.79469473,80.15613245,0,177.89734737,88.94867368,44.47433684,198.71360573,1438.96476447,0,99.35680287,49.67840143,24.83920072,674.4086084,9118.6545143,0,337.2043042,168.6021521,84.30107605,125.47,212971879824.64,0,62.73,31.37,15.68,0.0
2850,0000000000000000000000000000000000000000000000000000000000000b22,926.7683583,201.06751421,0,463.38417915,231.69208958,115.84604479,1.24294473,3609.56871807,0,0.62147237,0.31073618,0.15536809,943.32855176,22873.67342016,0,471.66427588,235.83213794,117.91606897,949.64,534228950021.41,0,474.82,237.41,118.7,0.0
2851,0000000000000000000000000000000000000000000000000000000000000b23,705.00465195,160.95797134,0,352.50232598,176.25116299,88.12558149,667.07581593,2889.52126619,0,333.53790796,166.76895398,83.38447699,730.78603241,18310.76534232,0,365.3930162,182.6965081,91.34825405,494.63,427659377802.37,0,247.31,123.66,61.83,0.0
2852,0000000000000000000000000000000000000000000000000000000000000b24,57.0001554,14.91286721,0,28.5000777,14.25003885,7.12501942,169.30806064,267.71614088,0,84.65403032,42.32701516,21.16350758,332.84651695,1696.5050548,0,166.42325848,83.21162924,41.60581462,372.36,39622936704.59,0,186.18,93.09,46.55,0.0
2853,0000000000000000000000000000000000000000000000000000000000000b25,728.25657905,158.27524523,0,364.12828953,182.06414476,91.03207238,59.44632069,2841.36090437,0,29.72316035,14.86158017,7.43079009,516.75507952,18005.57531156,0,258.37753976,129.18876988,64.59438494,474.55,420531473740.22,0,237.28,118.64,59.32,0.0
2854,0000000000000000000000000000000000000000000000000000000000000b26,531.57816174,120.16941507,0,265.78908087,132.89454044,66.44727022,424.5968853,2157.2841502,0,212.29844265,106.14922132,53.07461066,416.02190513,13670.61191526,0,208.01095256,104.00547628,52.00273814,796.86,319285692135.64,0,398.43,199.22,99.61,0.0
2855,0000000000000000000000000000000000000000000000000000000000000b27,624.26585841,145.75538601,0,312.1329292,156.0664646,78.0332323,804.84587253,2616.60409898,0,402.42293626,201.21146813,100.60573407,999.24938246,16581.30161929,0,499.62469123,249.81234561,124.90617281,410.93,387266670785.53,0,205.47,102.73,51.37,0.0
2856,0000000000000000000000000000000000000000000000000000000000000b28,344.52344848,80.36524944,0,172.26172424,86.13086212,43.06543106,391.21366859,1442.7188378,0,195.60683429,97.80341715,48.90170857,847.41476309,9142.44390686,0,423.70738154,211.85369077,105.92684539,146.27,213527495967.8,0,73.14,36.57,18.28,0.0
2857,0000000000000000000000000000000000000000000000000000000000000b29,761.44258953,165.78756565,0,380.72129476,190.36064738,95.18032369,43.59070334,2976.22225649,0,21.79535167,10.89767583,5.44883792,816.59508967,18860.18558951,0,408.29754483,204.14877242,102.07438621,28.53,440491431333.42,0,14.27,7.13,3.57,0.0
2858,0000000000000000000000000000000000000000000000000000000000000b2a,623.94858755,139.77120787,0,311.97429377,155.98714689,77.99357344,438.29225593,2509.17599296,0,219.14612797,109.57306398,54.78653199,192.04792388,15900.53457891,0,96.02396194,48.01198097,24.00599049,133.3,371366930743.44,0,66.65,33.33,16.66,0.0
2859,0000000000000000000000000000000000000000000000000000000000000b2b,482.25431748,114.56712468,0,241.12715874,120.56357937,60.28178968,837.89046177,2056.71170196,0,418.94523089,209.47261544,104.73630772,444.05909937,13033.28886765,0,222.02954969,111.01477484,55.50738742,518.99,304400613718.5,0,259.5,129.75,64.87,0.0
2860,0000000000000000000000000000000000000000000000000000000000000b2c,1.005711,6.52403999,0,0.5028555,0.25142775,0.12571388,392.17664829,117.11971845,0,196.08832415,98.04416207,49.02208104,852.14353088,742.18234926,0,426.07176544,213.03588272,106.51794136,965.57,17334132996.01,0,482.79,241.39,120.7,0.0
2861,0000000000000000000000000000000000000000000000000000000000000b2d,889.18247461,198.35835992,0,444.5912373,222.29561865,111.14780933,458.28637697,3560.93391698,0,229.14318848,114.57159424,57.28579712,889.51067477,22565.47688926,0,444.75533739,222.37766869,111.18883435,321.96,527030827267.99,0,160.98,80.49,40.24,0.0
2862,0000000000000000000000000000000000000000000000000000000000000b2e,597.9492662,139.61491781,0,298.9746331,149.48731655,74.74365828,802.61020314,2506.37027007,0,401.30510157,200.65255078,100.32627539,758.40404816,15882.7548401,0,379.20202408,189.60101204,94.80050602,735.09,370951673822.45,0,367.55,183.77,91.89,0.0
2863,0000000000000000000000000000000000000000000000000000000000000b2f,316.21439466,73.62997455,0,158.10719733,79.05359866,39.52679933,443.15209112,1321.80702544,0,221.57604556,110.78802278,55.39401139,175.23319279,8376.23123038,0,87.6165964,43.8082982,21.9041491,32.51,195632119648.94,0,16.25,8.13,4.06,0.0
2864,0000000000000000000000000000000000000000000000000000000000000b30,546.56078883,123.18770192,0,273.28039441,136.64019721,68.3200986,375.11219412,2211.46850632,0,187.55609706,93.77804853,46.88902427,622.08805477,14013.97572497,0,311.04402738,155.52201369,77.76100685,739.75,327305168682.64,0,369.88,184.94,92.47,0.0
2865,0000000000000000000000000000000000000000000000000000000000000b31,179.21265261,46.12750978,0,89.6063263,44.80316315,22.40158158,479.54564066,828.08213441,0,239.77282033,119.88641017,59.94320508,978.99328226,5247.5189661,0,489.49664113,244.74832057,122.37416028,16.33,122559087733.05,0,8.16,4.08,2.04,0.0
2866,0000000000000000000000000000000000000000000000000000000000000b32,321.79120445,78.70871939,0,160.89560223,80.44780111,40.22390056,750.20331103,1412.98077159,0,375.10165552,187.55082776,93.77541388,282.11781257,8953.99512876,0,141.05890629,70.52945314,35.26472657,738.54,209126156882.09,0,369.27,184.63,92.32,0.0
2867,0000000000000000000000000000000000000000000000000000000000000b33,685.93131898,153.66694373,0,342.96565949,171.48282975,85.74141487,419.94509197,2758.63256807,0,209.97254599,104.98627299,52.4931365,609.08633069,17481.32959277,0,304.54316534,152.27158267,76.13579134,829.18,408287387066.39,0,414.59,207.29,103.65,0.0
2868,0000000000000000000000000000000000000000000000000000000000000b34,777.90245116,179.13224462,0,388.95122558,194.47561279,97.2378064,884.82952435,3215.78624541,0,442.41476218,221.20738109,110.60369054,673.65554228,20378.29173287,0,336.82777114,168.41388557,84.20694278,308.82,475947749874.3,0,154.41,77.2,38.6,0.0
2869,0000000000000000000000000000000000000000000000000000000000000b35,554.50251738,124.00982053,0,277.25125869,138.62562934,69.31281467,343.67559692,2226.22719885,0,171.83779846,85.91889923,42.95944961,352.80927602,14107.50089079,0,176.40463801,88.20231901,44.1011595,460.48,329489507429.63,0,230.24,115.12,57.56,0.0
2870,0000000000000000000000000000000000000000000000000000000000000b36,946.52155247,215.79839715,0,473.26077623,236.63038812,118.31519406,990.68027848,3874.01787326,0,495.34013924,247.67006962,123.83503481,220.02573274,24549.47573465,0,110.01286637,55.00643318,27.50321659,62.2,573368361277.1,0,31.1,15.55,7.78,0.0
2871,0000000000000000000000000000000000000000000000000000000000000b37,436.87014902,97.2480308,0,218.43507451,109.21753725,54.60876863,120.60863925,1745.7989235,0,60.30431962,30.15215981,15.07607991,989.15518106,11063.0486777,0,494.57759053,247.28879527,123.64439763,466.0,258384421713.1,0,233.0,116.5,58.25,0.0
2872,0000000000000000000000000000000000000000000000000000000000000b38,537.32605019,121.55239044,0,268.6630251,134.33151255,67.16575627,456.50196232,2182.11135627,0,228.25098116,114.12549058,57.06274529,291.66350475,13827.9407952,0,145.83175238,72.91587619,36.45793809,278.91,322960206534.76,0,139.46,69.73,34.86,0.0
2873,0000000000000000000000000000000000000000000000000000000000000b39,0.83754205,3.29419935,0,0.41877103,0.20938551,0.10469276,194.21088411,59.13754368,0,97.10544205,48.55272103,24.27636051,416.92025792,374.75193483,0,208.46012896,104.23006448,52.11503224,105.67,8752565842.33,0,52.84,26.42,13.21,0.0
2874,0000000000000000000000000000000000000000000000000000000000000b3a,163.0260849,47.19413355,0,81.51304245,40.75652123,20.37826061,976.89230115,847.23018944,0,488.44615057,244.22307529,122.11153764,233.06545288,5368.85932324,0,116.53272644,58.26636322,29.13318161,423.09,125393067671.24,0,211.54,105.77,52.89,0.0
2875,0000000000000000000000000000000000000000000000000000000000000b3b,348.26822974,85.9639059,0,174.13411487,87.06705743,43.53352872,830.56094205,1543.22604942,0,415.28047102,207.64023551,103.82011776,599.43550526,9779.353553,0,299.71775263,149.85887632,74.92943816,411.46,228402919135.14,0,205.73,102.86,51.43,0.0
2876,0000000000000000000000000000000000000000000000000000000000000b3c,215.01009566,49.51354677,0,107.50504783,53.75252391,26.87626196,263.74421369,888.86834973,0,131.87210684,65.93605342,32.96802671,65.65385109,5632.71845845,0,32.82692555,16.41346277,8.20673139,994.22,131555662815.95,0,497.11,248.56,124.28,0.0
2877,0000000000000000000000000000000000000000000000000000000000000b3d,20.51328945,7.84675053,0,10.25664472,5.12832236,2.56416118,272.82558428,140.86504915,0,136.41279214,68.20639607,34.10319803,89.08505169,892.65543396,0,44.54252585,22.27126292,11.13563146,697.67,20848526008.79,0,348.83,174.42,87.21,0.0
2878,0000000000000000000000000000000000000000000000000000000000000b3e,341.43565205,82.52066178,0,170.71782602,85.35891301,42.67945651,728.12231643,1481.41285042,0,364.06115821,182.03057911,91.01528955,204.10370343,9387.64611168,0,102.05185171,51.02592586,25.51296293,569.36,219254346833.36,0,284.68,142.34,71.17,0.0
2879,0000000000000000000000000000000000000000000000000000000000000b3f,590.9410512,135.22373128,0,295.4705256,147.7352628,73.8676314,675.14363336,2427.53958685,0,337.57181668,168.78590834,84.39295417,40.11348406,15383.20837232,0,20.05674203,10.02837101,5.01418551,812.47,359284453605.22,0,406.24,203.12,101.56,0.0
2880,0000000000000000000000000000000000000000000000000000000000000b40,615.82892338,141.81728511,0,307.91446169,153.95723084,76.97861542,727.80295784,2545.90721941,0,363.90147892,181.95073946,90.97536973,363.6792608,16133.29869668,0,181.8396304,90.9198152,45.4599076,93.55,376803282306.13,0,46.77,23.39,11.69,0.0
2881,0000000000000000000000000000000000000000000000000000000000000b41,234.84906184,63.78675192,0,117.42453092,58.71226546,29.35613273,989.02264108,1145.10126246,0,494.51132054,247.25566027,123.62783013,764.40685359,7256.45481674,0,382.20342679,191.1017134,95.5508567,921.81,169479041097.43,0,460.9,230.45,115.23,0.0
2882,0000000000000000000000000000000000000000000000000000000000000b42,549.76883165,125.0254917,0,274.88441583,137.44220791,68.72110396,467.68021861,2244.46055126,0,233.8401093,116.92005465,58.46002733,642.88173325,14223.04481893,0,321.44086663,160.72043331,80.36021666,743.54,332188108143.03,0,371.77,185.88,92.94,0.0
2883,0000000000000000000000000000000000000000000000000000000000000b43,80.06170404,23.14201727,0,40.03085202,20.01542601,10.007713,387.59838072,415.44603525,0,193.79919036,96.89959518,48.44979759,679.94735999,2632.6627019,0,339.97367999,169.98684,84.99342,94.37,61487484111.6,0,47.19,23.59,11.8,0.0
2884,0000000000000000000000000000000000000000000000000000000000000b44,724.24104614,168.08679227,0,362.12052307,181.06026153,90.53013077,993.41312783,3017.49802641,0,496.70656392,248.35328196,124.17664098,246.18630617,19121.74827328,0,123.09315308,61.54657654,30.77328827,400.72,446600391417.99,0,200.36,100.18,50.09,0.0
2885,0000000000000000000000000000000000000000000000000000000000000b45,189.74127044,49.69893921,0,94.87063522,47.43531761,23.7176588,637.58638227,892.19651914,0,318.79319113,159.39659557,79.69829778,669.33186895,5653.80891717,0,334.66593447,167.33296724,83.66648362,196.36,132048243671.32,0,98.18,49.09,24.55,0.0
2886,0000000000000000000000000000000000000000000000000000000000000b46,237.07955935,53.28031759,0,118.53977968,59.26988984,29.63494492,43.23154887,956.48950773,0,21.61577443,10.80788722,5.40394361,945.32009745,6061.23067281,0,472.66004873,236.33002436,118.16501218,639.04,141563833613.23,0,319.52,159.76,79.88,0.0
2887,0000000000000000000000000000000000000000000000000000000000000b47,106.00953319,29.04179004,0,53.00476659,26.5023833,13.25119165,452.42517454,521.35889398,0,226.21258727,113.10629364,56.55314682,438.75855555,3303.82768884,0,219.37927777,109.68963889,54.84481944,47.89,77162962189.91,0,23.95,11.97,5.99,0.0
2888,0000000000000000000000000000000000000000000000000000000000000b48,416.74995005,91.16505603,0,208.37497502,104.18748751,52.09374376,83.5859697,1636.59721825,0,41.79298485,20.89649243,10.44824621,294.26343425,10371.04241933,0,147.13171712,73.56585856,36.78292928,768.37,242222182704.94,0,384.19,192.09,96.05,0.0
2889,0000000000000000000000000000000000000000000000000000000000000b49,820.65460818,182.65508094,0,410.32730409,205.16365204,102.58182602,409.12739973,3279.02828538,0,204.56369986,102.28184993,51.14092497,688.49697945,20779.0536747,0,344.24848973,172.12424486,86.06212243,904.99,485307795699.15,0,452.5,226.25,113.12,0.0
2890,0000000000000000000000000000000000000000000000000000000000000b4a,213.82938749,54.97529905,0,106.91469374,53.45734687,26.72867344,725.3715771,986.91785435,0,362.68578855,181.34289427,90.67144714,164.38237303,6254.05372671,0,82.19118651,41.09559326,20.54779663,835.55,146067336646.29,0,417.77,208.89,104.44,0.0
2891,0000000000000000000000000000000000000000000000000000000000000b4b,57.83075488,16.02281756,0,28.91537744,14.45768872,7.22884436,149.75412774,287.64199552,0,74.87706387,37.43853194,18.71926597,949.52502907,1822.77429283,0,474.76251453,237.38125727,118.69062863,792.77,42572033739.33,0,396.38,198.19,99.1,0.0
2892,0000000000000000000000000000000000000000000000000000000000000b4c,495.09087754,114.39026376,0,247.54543877,123.77271939,61.88635969,567.77753923,2053.5366907,0,283.88876962,141.94438481,70.9721924,601.87634196,13013.16896516,0,300.93817098,150.46908549,75.23454274,963.39,303930700810.98,0,481.69,240.85,120.42,0.0
2893,0000000000000000000000000000000000000000000000000000000000000b4d,520.20716289,125.64698749,0,260.10358144,130.05179072,65.02589536,994.33383424,2255.61765829,0,497.16691712,248.58345856,124.29172928,997.2943286,14293.74690062,0,498.6471643,249.32358215,124.66179107,655.16,333839399484.39,0,327.58,163.79,81.89,0.0
2894,0000000000000000000000000000000000000000000000000000000000000b4e,246.33812315,66.10846689,0,123.16906158,61.58453079,30.79226539,988.34062661,1186.78074378,0,494.1703133,247.08515665,123.54257833,690.10026218,7520.57580141,0,345.05013109,172.52506554,86.26253277,483.52,175647751900.16,0,241.76,120.88,60.44,0.0
